Cliente_ID,Fecha_Visita,Tipo_Servicio,Tiempo_Espera,Duración_Atención,Costo_Servicio,Personal_Atención,Calidad_Atención,Instalaciones,Comunicación,Facilidad_Pago,Experiencia_Cliente,Recomendaciones,Satisfaccion_cliente
1755,20/10/2028,Estética,35,68,6154,MVZ. Eddie Hernández Vidal,1,3,5,2,Pesima,No,Satisfecho
1756,21/10/2028,Desparacitación,53,76,2528,MVZ. Eddie Hernández Vidal,3,4,1,2,Regular,No,Satisfecho
1757,22/10/2028,Vacunación,53,74,9059,MVZ. Eddie Hernández Vidal,2,2,5,5,Pesima,No,Muy Satisfecho
1758,23/10/2028,Cirugías,29,108,1797,MVZ. Eddie Hernández Vidal,4,1,1,2,Mala,Sí,Algo satisfecho
1759,24/10/2028,Servicio a domicilio,20,153,8157,MVZ. Eddie Hernández Vidal,1,5,4,3,Buena,Sí,Satisfecho
1760,25/10/2028,Urgencias,8,72,1689,MVZ. Eddie Hernández Vidal,5,5,5,4,Regular,No,Extremadamente satisfecho
1761,26/10/2028,Consulta general,10,95,262,MVZ. Eddie Hernández Vidal,5,5,1,5,Regular,Sí,Muy Satisfecho
1762,27/10/2028,Desparacitación,41,70,5542,MVZ. Eddie Hernández Vidal,3,3,2,5,Mala,Sí,Satisfecho
1763,28/10/2028,Urgencias,34,173,3347,MVZ. Eddie Hernández Vidal,1,3,5,5,Buena,Sí,Muy Satisfecho
1764,29/10/2028,Cirugías,46,117,584,MVZ. Eddie Hernández Vidal,2,2,1,4,Buena,Sí,Algo satisfecho
1765,30/10/2028,Estética,11,107,8710,MVZ. Eddie Hernández Vidal,3,2,2,4,Regular,No,Satisfecho
1766,31/10/2028,Vacunación,8,179,4230,MVZ. Eddie Hernández Vidal,1,3,4,4,Buena,Sí,Satisfecho
1767,01/11/2028,Consulta general,53,154,9680,MVZ. Eddie Hernández Vidal,5,1,2,3,Mala,Sí,Satisfecho
1768,02/11/2028,Cirugías,55,81,6761,MVZ. Eddie Hernández Vidal,4,3,3,2,Regular,Sí,Satisfecho
1769,03/11/2028,Urgencias,21,75,9305,MVZ. Eddie Hernández Vidal,5,4,1,3,Buena,No,Satisfecho
1770,04/11/2028,Estética,52,165,383,MVZ. Eddie Hernández Vidal,4,3,2,1,Pesima,No,Satisfecho
1771,05/11/2028,Consulta general,4,175,5367,MVZ. Eddie Hernández Vidal,3,1,5,3,Pesima,No,Satisfecho
1772,06/11/2028,Ultrasonido,47,89,8903,MVZ. Eddie Hernández Vidal,1,3,3,2,Buena,No,Algo satisfecho
1773,07/11/2028,Hospitalización,7,91,9738,MVZ. Eddie Hernández Vidal,3,3,3,4,Buena,No,Satisfecho
1774,08/11/2028,Consulta general,56,25,4160,MVZ. Eddie Hernández Vidal,3,3,4,2,Mala,No,Satisfecho
1775,09/11/2028,Desparacitación,56,114,1775,MVZ. Eddie Hernández Vidal,2,2,2,3,Mala,Sí,Algo satisfecho
1776,10/11/2028,Estética,21,166,9764,MVZ. Eddie Hernández Vidal,5,3,1,4,Buena,Sí,Satisfecho
1777,11/11/2028,Ultrasonido,22,165,7670,MVZ. Eddie Hernández Vidal,5,4,3,4,Pesima,No,Muy Satisfecho
1778,12/11/2028,Hospitalización,6,14,9866,MVZ. Eddie Hernández Vidal,4,4,2,1,Buena,No,Satisfecho
1779,13/11/2028,Cirugías,19,105,3954,MVZ. Eddie Hernández Vidal,1,5,1,1,Mala,Sí,Algo satisfecho
1780,14/11/2028,Hospitalización,43,136,3887,MVZ. Eddie Hernández Vidal,3,2,1,5,Mala,No,Satisfecho
1781,15/11/2028,Estética,6,68,9451,MVZ. Eddie Hernández Vidal,4,1,3,4,Pesima,Sí,Satisfecho
1782,16/11/2028,Cirugías,32,67,5435,MVZ. Eddie Hernández Vidal,2,4,3,3,Regular,No,Satisfecho
1783,17/11/2028,Consulta general,59,141,7413,MVZ. Eddie Hernández Vidal,2,2,1,5,Buena,No,Satisfecho
1784,18/11/2028,Desparacitación,37,33,1908,MVZ. Eddie Hernández Vidal,2,1,1,5,Buena,Sí,Algo satisfecho
1785,19/11/2028,Hospitalización,22,18,8412,MVZ. Eddie Hernández Vidal,5,4,2,2,Buena,Sí,Satisfecho
1786,20/11/2028,Estética,41,76,2944,MVZ. Eddie Hernández Vidal,2,1,1,5,Buena,Sí,Algo satisfecho
1787,21/11/2028,Hospitalización,21,131,3611,MVZ. Eddie Hernández Vidal,1,2,4,2,Regular,No,Algo satisfecho
1788,22/11/2028,Hospitalización,52,120,121,MVZ. Eddie Hernández Vidal,3,5,1,1,Regular,Sí,Satisfecho
1789,23/11/2028,Urgencias,11,145,2870,MVZ. Eddie Hernández Vidal,2,5,1,4,Regular,No,Satisfecho
1790,24/11/2028,Ultrasonido,43,135,9839,MVZ. Eddie Hernández Vidal,3,2,1,1,Pesima,No,Algo satisfecho
1791,25/11/2028,Vacunación,3,114,6460,MVZ. Eddie Hernández Vidal,4,2,1,2,Regular,No,Algo satisfecho
1792,26/11/2028,Hospitalización,32,82,6333,MVZ. Eddie Hernández Vidal,5,5,3,4,Regular,No,Muy Satisfecho
1793,27/11/2028,Servicio a domicilio,29,28,9298,MVZ. Eddie Hernández Vidal,2,3,3,4,Buena,Sí,Satisfecho
1794,28/11/2028,Ultrasonido,21,131,5235,MVZ. Eddie Hernández Vidal,1,3,1,4,Buena,No,Algo satisfecho
1795,29/11/2028,Vacunación,17,123,6110,MVZ. Eddie Hernández Vidal,2,3,3,5,Regular,Sí,Satisfecho
1796,30/11/2028,Cirugías,5,131,709,MVZ. Eddie Hernández Vidal,2,1,1,1,Regular,Sí,Insatisfecho
1797,01/12/2028,Estética,47,84,2225,MVZ. Eddie Hernández Vidal,4,3,3,1,Mala,No,Satisfecho
1798,02/12/2028,Cirugías,27,16,9922,MVZ. Eddie Hernández Vidal,1,5,3,1,Buena,Sí,Satisfecho
1799,03/12/2028,Urgencias,1,14,6328,MVZ. Eddie Hernández Vidal,2,3,2,5,Mala,Sí,Satisfecho
1800,04/12/2028,Ultrasonido,33,67,1862,MVZ. Eddie Hernández Vidal,1,4,4,5,Regular,No,Muy Satisfecho
1801,05/12/2028,Consulta general,40,70,1729,MVZ. Eddie Hernández Vidal,5,5,5,5,Regular,Sí,Extremadamente satisfecho
1802,06/12/2028,Desparacitación,43,144,1638,MVZ. Eddie Hernández Vidal,1,5,5,4,Regular,Sí,Muy Satisfecho
1803,07/12/2028,Hospitalización,39,100,9711,MVZ. Eddie Hernández Vidal,4,3,4,1,Buena,Sí,Satisfecho
1804,08/12/2028,Cirugías,57,53,1414,MVZ. Eddie Hernández Vidal,1,5,5,4,Regular,No,Muy Satisfecho
1805,09/12/2028,Servicio a domicilio,43,63,5215,MVZ. Eddie Hernández Vidal,1,4,1,4,Buena,No,Satisfecho
1806,10/12/2028,Ultrasonido,51,80,3415,MVZ. Eddie Hernández Vidal,5,1,3,2,Regular,No,Satisfecho
1807,11/12/2028,Desparacitación,37,134,507,MVZ. Eddie Hernández Vidal,5,2,2,2,Mala,No,Satisfecho
1808,12/12/2028,Hospitalización,30,126,7612,MVZ. Eddie Hernández Vidal,3,2,1,1,Pesima,No,Algo satisfecho
1809,13/12/2028,Vacunación,18,158,8615,MVZ. Eddie Hernández Vidal,1,4,3,4,Buena,No,Satisfecho
1810,14/12/2028,Ultrasonido,54,35,2337,MVZ. Eddie Hernández Vidal,2,4,4,2,Pesima,No,Satisfecho
1811,15/12/2028,Hospitalización,15,166,1733,MVZ. Eddie Hernández Vidal,5,2,3,3,Regular,No,Satisfecho
1812,16/12/2028,Urgencias,60,92,6115,MVZ. Eddie Hernández Vidal,5,2,5,5,Pesima,No,Muy Satisfecho
1813,17/12/2028,Ultrasonido,51,25,1495,MVZ. Eddie Hernández Vidal,4,5,4,3,Mala,No,Muy Satisfecho
1814,18/12/2028,Desparacitación,45,54,2608,MVZ. Eddie Hernández Vidal,1,2,2,1,Pesima,No,Algo satisfecho
1815,19/12/2028,Servicio a domicilio,40,141,1227,MVZ. Eddie Hernández Vidal,1,1,4,3,Pesima,No,Algo satisfecho
1816,20/12/2028,Vacunación,29,69,2238,MVZ. Eddie Hernández Vidal,1,5,4,4,Pesima,No,Muy Satisfecho
1817,21/12/2028,Servicio a domicilio,4,167,1225,MVZ. Eddie Hernández Vidal,4,3,1,1,Regular,Sí,Algo satisfecho
1818,22/12/2028,Urgencias,56,163,9475,MVZ. Eddie Hernández Vidal,2,2,4,2,Buena,Sí,Satisfecho
1819,23/12/2028,Cirugías,48,107,3743,MVZ. Eddie Hernández Vidal,2,4,5,2,Regular,No,Satisfecho
1820,24/12/2028,Estética,56,170,8448,MVZ. Eddie Hernández Vidal,2,1,1,1,Pesima,No,Insatisfecho
1821,25/12/2028,Consulta general,42,27,8712,MVZ. Eddie Hernández Vidal,3,5,1,5,Regular,No,Muy Satisfecho
1822,26/12/2028,Urgencias,20,66,5175,MVZ. Eddie Hernández Vidal,4,1,3,3,Mala,Sí,Satisfecho
1823,27/12/2028,Cirugías,16,47,2601,MVZ. Eddie Hernández Vidal,4,3,3,2,Buena,Sí,Satisfecho
1824,28/12/2028,Servicio a domicilio,53,53,3091,MVZ. Eddie Hernández Vidal,3,5,5,2,Regular,No,Muy Satisfecho
1825,29/12/2028,Consulta general,21,110,5867,MVZ. Eddie Hernández Vidal,1,2,1,5,Mala,Sí,Algo satisfecho
1826,30/12/2028,Vacunación,2,25,8838,MVZ. Eddie Hernández Vidal,2,3,3,3,Regular,Sí,Satisfecho
1827,31/12/2028,Urgencias,20,176,4337,MVZ. Eddie Hernández Vidal,5,4,4,3,Pesima,No,Muy Satisfecho
1828,01/01/2029,Ultrasonido,45,140,9051,MVZ. Eddie Hernández Vidal,2,1,3,1,Mala,Sí,Algo satisfecho
1829,02/01/2029,Urgencias,56,125,4563,MVZ. Eddie Hernández Vidal,4,1,5,1,Buena,No,Satisfecho
1830,03/01/2029,Hospitalización,24,178,8463,MVZ. Eddie Hernández Vidal,3,1,1,2,Pesima,Sí,Algo satisfecho
1831,04/01/2029,Vacunación,43,35,6639,MVZ. Eddie Hernández Vidal,3,5,3,2,Buena,No,Satisfecho
1832,05/01/2029,Estética,20,145,9404,MVZ. Eddie Hernández Vidal,4,1,1,4,Regular,No,Satisfecho
1833,06/01/2029,Desparacitación,45,61,4857,MVZ. Eddie Hernández Vidal,4,1,5,1,Buena,No,Satisfecho
1834,07/01/2029,Desparacitación,15,154,4053,MVZ. Eddie Hernández Vidal,3,2,5,1,Pesima,Sí,Satisfecho
1835,08/01/2029,Cirugías,33,21,8762,MVZ. Eddie Hernández Vidal,4,2,2,4,Regular,No,Satisfecho
1836,09/01/2029,Consulta general,24,48,3100,MVZ. Eddie Hernández Vidal,2,2,1,5,Pesima,Sí,Satisfecho
1837,10/01/2029,Ultrasonido,24,131,4677,MVZ. Eddie Hernández Vidal,3,2,1,5,Pesima,Sí,Satisfecho
1838,11/01/2029,Estética,40,28,5259,MVZ. Eddie Hernández Vidal,3,2,2,4,Mala,No,Satisfecho
1839,12/01/2029,Ultrasonido,27,173,5903,MVZ. Eddie Hernández Vidal,5,3,5,3,Regular,No,Muy Satisfecho
1840,13/01/2029,Consulta general,3,170,1988,MVZ. Eddie Hernández Vidal,2,3,1,1,Regular,Sí,Algo satisfecho
1841,14/01/2029,Desparacitación,19,116,1248,MVZ. Eddie Hernández Vidal,2,1,4,3,Regular,Sí,Satisfecho
1842,15/01/2029,Desparacitación,12,44,5364,MVZ. Eddie Hernández Vidal,1,2,2,3,Mala,No,Algo satisfecho
1843,16/01/2029,Estética,50,109,5240,MVZ. Eddie Hernández Vidal,5,1,5,5,Regular,No,Muy Satisfecho
1844,17/01/2029,Ultrasonido,44,43,8575,MVZ. Eddie Hernández Vidal,4,3,4,2,Buena,Sí,Satisfecho
1845,18/01/2029,Servicio a domicilio,10,176,6457,MVZ. Eddie Hernández Vidal,3,1,3,3,Pesima,No,Satisfecho
1846,19/01/2029,Vacunación,9,133,2858,MVZ. Eddie Hernández Vidal,5,4,2,2,Pesima,Sí,Satisfecho
1847,20/01/2029,Estética,28,142,1915,MVZ. Eddie Hernández Vidal,1,5,5,5,Mala,Sí,Muy Satisfecho
1848,21/01/2029,Urgencias,53,148,6996,MVZ. Eddie Hernández Vidal,1,3,2,1,Mala,No,Algo satisfecho
1849,22/01/2029,Cirugías,46,58,9035,MVZ. Eddie Hernández Vidal,2,3,4,4,Regular,No,Satisfecho
1850,23/01/2029,Estética,31,137,1819,MVZ. Eddie Hernández Vidal,3,4,1,2,Buena,Sí,Satisfecho
1851,24/01/2029,Hospitalización,23,161,3715,MVZ. Eddie Hernández Vidal,1,5,2,1,Buena,No,Algo satisfecho
1852,25/01/2029,Cirugías,13,40,2200,MVZ. Eddie Hernández Vidal,4,2,3,2,Mala,Sí,Satisfecho
1853,26/01/2029,Ultrasonido,5,25,1761,MVZ. Eddie Hernández Vidal,2,5,5,5,Regular,No,Muy Satisfecho
1854,27/01/2029,Cirugías,45,11,7148,MVZ. Eddie Hernández Vidal,5,4,4,1,Mala,Sí,Muy Satisfecho
1855,28/01/2029,Hospitalización,40,46,924,MVZ. Eddie Hernández Vidal,3,5,5,1,Mala,Sí,Muy Satisfecho
1856,29/01/2029,Desparacitación,7,164,2318,MVZ. Eddie Hernández Vidal,2,4,3,1,Regular,Sí,Satisfecho
1857,30/01/2029,Servicio a domicilio,41,85,4195,MVZ. Eddie Hernández Vidal,5,4,4,4,Regular,Sí,Muy Satisfecho
1858,31/01/2029,Ultrasonido,46,146,1855,MVZ. Eddie Hernández Vidal,1,2,2,3,Pesima,Sí,Algo satisfecho
1859,01/02/2029,Ultrasonido,16,166,1863,MVZ. Eddie Hernández Vidal,1,2,1,1,Mala,No,Insatisfecho
1860,02/02/2029,Estética,50,150,4829,MVZ. Eddie Hernández Vidal,2,5,1,1,Pesima,Sí,Algo satisfecho
1861,03/02/2029,Consulta general,39,116,9610,MVZ. Eddie Hernández Vidal,1,2,1,2,Pesima,Sí,Algo satisfecho
1862,04/02/2029,Urgencias,35,70,6728,MVZ. Eddie Hernández Vidal,2,3,4,5,Buena,No,Muy Satisfecho
1863,05/02/2029,Cirugías,42,94,6906,MVZ. Eddie Hernández Vidal,4,5,4,4,Regular,No,Muy Satisfecho
1864,06/02/2029,Urgencias,28,52,4077,MVZ. Eddie Hernández Vidal,1,1,4,3,Buena,Sí,Algo satisfecho
1865,07/02/2029,Consulta general,53,91,189,MVZ. Eddie Hernández Vidal,3,5,2,1,Pesima,Sí,Satisfecho
1866,08/02/2029,Desparacitación,17,47,6979,MVZ. Eddie Hernández Vidal,1,3,2,4,Pesima,Sí,Satisfecho
1867,09/02/2029,Consulta general,37,155,572,MVZ. Eddie Hernández Vidal,3,1,5,1,Regular,No,Satisfecho
1868,10/02/2029,Urgencias,1,72,5140,MVZ. Eddie Hernández Vidal,2,5,1,4,Buena,Sí,Satisfecho
1869,11/02/2029,Vacunación,17,152,6210,MVZ. Eddie Hernández Vidal,3,4,3,1,Regular,Sí,Satisfecho
1870,12/02/2029,Vacunación,30,51,8497,MVZ. Eddie Hernández Vidal,1,4,3,3,Regular,Sí,Satisfecho
1871,13/02/2029,Urgencias,34,34,8732,MVZ. Eddie Hernández Vidal,5,1,5,2,Pesima,No,Satisfecho
1872,14/02/2029,Estética,52,73,5885,MVZ. Eddie Hernández Vidal,2,1,3,4,Buena,Sí,Satisfecho
1873,15/02/2029,Servicio a domicilio,3,114,7885,MVZ. Eddie Hernández Vidal,3,2,2,1,Pesima,Sí,Algo satisfecho
1874,16/02/2029,Cirugías,33,163,7656,MVZ. Eddie Hernández Vidal,1,5,3,2,Regular,No,Satisfecho
1875,17/02/2029,Desparacitación,43,177,9318,MVZ. Eddie Hernández Vidal,1,3,2,3,Pesima,Sí,Algo satisfecho
1876,18/02/2029,Servicio a domicilio,25,166,5558,MVZ. Eddie Hernández Vidal,4,1,4,2,Regular,No,Satisfecho
1877,19/02/2029,Desparacitación,1,9,5998,MVZ. Eddie Hernández Vidal,4,1,5,3,Regular,Sí,Satisfecho
1878,20/02/2029,Servicio a domicilio,34,170,6932,MVZ. Eddie Hernández Vidal,5,2,2,2,Buena,No,Satisfecho
1879,21/02/2029,Urgencias,56,57,3711,MVZ. Eddie Hernández Vidal,2,5,4,2,Buena,No,Satisfecho
1880,22/02/2029,Consulta general,49,69,3200,MVZ. Eddie Hernández Vidal,4,2,4,4,Buena,Sí,Muy Satisfecho
1881,23/02/2029,Cirugías,39,22,4316,MVZ. Eddie Hernández Vidal,5,1,3,3,Pesima,Sí,Satisfecho
1882,24/02/2029,Cirugías,40,150,4666,MVZ. Eddie Hernández Vidal,3,4,4,2,Mala,Sí,Satisfecho
1883,25/02/2029,Estética,18,172,3397,MVZ. Eddie Hernández Vidal,2,1,3,1,Pesima,No,Algo satisfecho
1884,26/02/2029,Urgencias,41,109,5851,MVZ. Eddie Hernández Vidal,2,2,3,5,Pesima,No,Satisfecho
1885,27/02/2029,Urgencias,54,23,3821,MVZ. Eddie Hernández Vidal,4,3,5,2,Buena,No,Muy Satisfecho
1886,28/02/2029,Cirugías,21,138,8146,MVZ. Eddie Hernández Vidal,2,5,1,5,Pesima,Sí,Satisfecho
1887,01/03/2029,Hospitalización,47,103,5199,MVZ. Eddie Hernández Vidal,5,2,1,3,Regular,Sí,Satisfecho
1888,02/03/2029,Vacunación,28,136,1535,MVZ. Eddie Hernández Vidal,2,3,3,3,Regular,Sí,Satisfecho
1889,03/03/2029,Ultrasonido,1,63,3156,MVZ. Eddie Hernández Vidal,1,4,4,1,Mala,Sí,Satisfecho
1890,04/03/2029,Urgencias,41,5,8775,MVZ. Eddie Hernández Vidal,5,3,5,4,Regular,No,Muy Satisfecho
1891,05/03/2029,Servicio a domicilio,38,124,8297,MVZ. Eddie Hernández Vidal,5,3,1,4,Regular,No,Satisfecho
1892,06/03/2029,Urgencias,12,40,4415,MVZ. Eddie Hernández Vidal,2,5,2,4,Buena,Sí,Satisfecho
1893,07/03/2029,Cirugías,15,30,3886,MVZ. Eddie Hernández Vidal,2,5,4,4,Pesima,No,Muy Satisfecho
1894,08/03/2029,Consulta general,28,89,6149,MVZ. Eddie Hernández Vidal,4,3,2,4,Buena,No,Satisfecho
1895,09/03/2029,Hospitalización,25,98,8788,MVZ. Eddie Hernández Vidal,1,2,1,4,Mala,No,Algo satisfecho
1896,10/03/2029,Vacunación,59,147,4987,MVZ. Eddie Hernández Vidal,4,1,5,4,Pesima,Sí,Muy Satisfecho
1897,11/03/2029,Servicio a domicilio,50,49,2504,MVZ. Eddie Hernández Vidal,2,1,5,3,Buena,Sí,Satisfecho
1898,12/03/2029,Vacunación,53,9,9378,MVZ. Eddie Hernández Vidal,1,2,5,1,Buena,Sí,Algo satisfecho
1899,13/03/2029,Servicio a domicilio,22,150,2604,MVZ. Eddie Hernández Vidal,3,4,3,3,Regular,No,Satisfecho
1900,14/03/2029,Vacunación,27,61,6492,MVZ. Eddie Hernández Vidal,4,2,5,2,Pesima,No,Satisfecho
1901,15/03/2029,Hospitalización,13,134,3674,MVZ. Eddie Hernández Vidal,2,1,2,2,Buena,Sí,Algo satisfecho
1902,16/03/2029,Hospitalización,33,21,6577,MVZ. Eddie Hernández Vidal,5,5,4,4,Mala,No,Extremadamente satisfecho
1903,17/03/2029,Consulta general,14,83,2907,MVZ. Eddie Hernández Vidal,5,5,4,4,Mala,Sí,Extremadamente satisfecho
1904,18/03/2029,Desparacitación,53,111,3185,MVZ. Eddie Hernández Vidal,2,5,5,3,Regular,No,Muy Satisfecho
1905,19/03/2029,Ultrasonido,8,29,1874,MVZ. Eddie Hernández Vidal,3,5,4,4,Buena,Sí,Muy Satisfecho
1906,20/03/2029,Hospitalización,4,74,7064,MVZ. Eddie Hernández Vidal,3,5,3,4,Pesima,No,Muy Satisfecho
1907,21/03/2029,Urgencias,46,126,1506,MVZ. Eddie Hernández Vidal,1,3,4,4,Buena,Sí,Satisfecho
1908,22/03/2029,Urgencias,54,154,5031,MVZ. Eddie Hernández Vidal,5,4,5,3,Buena,Sí,Muy Satisfecho
1909,23/03/2029,Ultrasonido,21,13,1425,MVZ. Eddie Hernández Vidal,3,5,1,2,Regular,Sí,Satisfecho
1910,24/03/2029,Desparacitación,45,38,1615,MVZ. Eddie Hernández Vidal,4,4,2,2,Mala,No,Satisfecho
1911,25/03/2029,Desparacitación,28,74,2778,MVZ. Eddie Hernández Vidal,3,4,4,2,Pesima,Sí,Satisfecho
1912,26/03/2029,Cirugías,22,101,3897,MVZ. Eddie Hernández Vidal,4,3,2,5,Buena,Sí,Muy Satisfecho
1913,27/03/2029,Consulta general,14,5,7822,MVZ. Eddie Hernández Vidal,5,4,5,5,Pesima,No,Extremadamente satisfecho
1914,28/03/2029,Servicio a domicilio,0,48,3860,MVZ. Eddie Hernández Vidal,4,2,3,1,Buena,Sí,Satisfecho
1915,29/03/2029,Ultrasonido,50,120,1137,MVZ. Eddie Hernández Vidal,2,1,2,2,Regular,No,Algo satisfecho
1916,30/03/2029,Estética,37,11,1284,MVZ. Eddie Hernández Vidal,4,5,1,5,Pesima,Sí,Muy Satisfecho
1917,31/03/2029,Servicio a domicilio,54,147,3375,MVZ. Eddie Hernández Vidal,2,5,5,2,Regular,No,Muy Satisfecho
1918,01/04/2029,Cirugías,50,170,3403,MVZ. Eddie Hernández Vidal,3,5,3,4,Pesima,No,Muy Satisfecho
1919,02/04/2029,Cirugías,9,97,5068,MVZ. Eddie Hernández Vidal,2,3,2,4,Pesima,Sí,Satisfecho
1920,03/04/2029,Estética,33,58,2086,MVZ. Eddie Hernández Vidal,5,1,2,3,Pesima,Sí,Satisfecho
1921,04/04/2029,Cirugías,52,34,8366,MVZ. Eddie Hernández Vidal,5,5,3,1,Regular,Sí,Muy Satisfecho
1922,05/04/2029,Consulta general,40,98,6165,MVZ. Eddie Hernández Vidal,4,1,4,5,Pesima,No,Muy Satisfecho
1923,06/04/2029,Desparacitación,40,125,5819,MVZ. Eddie Hernández Vidal,5,2,2,1,Pesima,Sí,Satisfecho
1924,07/04/2029,Ultrasonido,51,127,8964,MVZ. Eddie Hernández Vidal,1,2,1,4,Regular,Sí,Algo satisfecho
1925,08/04/2029,Estética,7,136,7362,MVZ. Eddie Hernández Vidal,4,5,5,1,Mala,No,Muy Satisfecho
1926,09/04/2029,Urgencias,26,79,8154,MVZ. Eddie Hernández Vidal,1,5,4,3,Regular,Sí,Satisfecho
1927,10/04/2029,Cirugías,29,46,5017,MVZ. Eddie Hernández Vidal,5,2,3,4,Pesima,Sí,Muy Satisfecho
1928,11/04/2029,Ultrasonido,50,172,3888,MVZ. Eddie Hernández Vidal,3,2,2,4,Mala,Sí,Satisfecho
1929,12/04/2029,Urgencias,57,101,3065,MVZ. Eddie Hernández Vidal,3,1,4,3,Buena,No,Satisfecho
1930,13/04/2029,Ultrasonido,17,165,3823,MVZ. Eddie Hernández Vidal,5,2,5,5,Buena,Sí,Muy Satisfecho
1931,14/04/2029,Urgencias,10,161,6257,MVZ. Eddie Hernández Vidal,3,5,3,2,Pesima,No,Satisfecho
1932,15/04/2029,Ultrasonido,43,19,625,MVZ. Eddie Hernández Vidal,3,2,1,2,Pesima,Sí,Algo satisfecho
1933,16/04/2029,Hospitalización,33,103,1780,MVZ. Eddie Hernández Vidal,5,1,1,1,Mala,No,Algo satisfecho
1934,17/04/2029,Consulta general,1,67,8713,MVZ. Eddie Hernández Vidal,5,4,1,3,Regular,No,Satisfecho
1935,18/04/2029,Consulta general,38,66,6325,MVZ. Eddie Hernández Vidal,1,4,1,4,Regular,No,Satisfecho
1936,19/04/2029,Cirugías,19,106,6473,MVZ. Eddie Hernández Vidal,2,1,3,2,Buena,No,Algo satisfecho
1937,20/04/2029,Urgencias,29,72,6789,MVZ. Eddie Hernández Vidal,1,1,4,1,Buena,Sí,Algo satisfecho
1938,21/04/2029,Ultrasonido,6,146,4905,MVZ. Eddie Hernández Vidal,4,5,5,3,Mala,No,Muy Satisfecho
1939,22/04/2029,Desparacitación,5,151,8365,MVZ. Eddie Hernández Vidal,4,2,4,5,Regular,No,Muy Satisfecho
1940,23/04/2029,Desparacitación,4,86,8123,MVZ. Eddie Hernández Vidal,3,2,1,1,Regular,No,Algo satisfecho
1941,24/04/2029,Desparacitación,2,66,4664,MVZ. Eddie Hernández Vidal,4,2,5,2,Regular,Sí,Satisfecho
1942,25/04/2029,Hospitalización,55,39,4543,MVZ. Eddie Hernández Vidal,3,2,1,4,Buena,Sí,Satisfecho
1943,26/04/2029,Servicio a domicilio,40,103,5313,MVZ. Eddie Hernández Vidal,5,5,2,4,Buena,No,Muy Satisfecho
1944,27/04/2029,Consulta general,40,88,8891,MVZ. Eddie Hernández Vidal,2,2,1,1,Pesima,Sí,Algo satisfecho
1945,28/04/2029,Desparacitación,16,80,5510,MVZ. Eddie Hernández Vidal,5,5,2,5,Pesima,Sí,Muy Satisfecho
1946,29/04/2029,Estética,7,154,1676,MVZ. Eddie Hernández Vidal,5,1,4,2,Buena,Sí,Satisfecho
1947,30/04/2029,Desparacitación,40,136,5775,MVZ. Eddie Hernández Vidal,5,1,3,3,Pesima,Sí,Satisfecho
1948,01/05/2029,Desparacitación,24,118,5886,MVZ. Eddie Hernández Vidal,3,4,5,1,Pesima,Sí,Satisfecho
1949,02/05/2029,Hospitalización,23,39,2036,MVZ. Eddie Hernández Vidal,3,1,1,5,Regular,No,Satisfecho
1950,03/05/2029,Urgencias,52,95,9854,MVZ. Eddie Hernández Vidal,2,4,2,1,Regular,Sí,Algo satisfecho
1951,04/05/2029,Hospitalización,58,168,8836,MVZ. Eddie Hernández Vidal,5,3,3,4,Mala,No,Muy Satisfecho
1952,05/05/2029,Estética,22,111,9515,MVZ. Eddie Hernández Vidal,2,3,3,3,Buena,Sí,Satisfecho
1953,06/05/2029,Cirugías,41,16,1671,MVZ. Eddie Hernández Vidal,3,3,2,4,Buena,No,Satisfecho
1954,07/05/2029,Servicio a domicilio,6,109,5445,MVZ. Eddie Hernández Vidal,5,3,3,5,Pesima,Sí,Muy Satisfecho
1955,08/05/2029,Ultrasonido,56,71,8921,MVZ. Eddie Hernández Vidal,2,2,2,3,Regular,No,Algo satisfecho
1956,09/05/2029,Cirugías,14,27,5593,MVZ. Eddie Hernández Vidal,4,1,5,3,Regular,Sí,Satisfecho
1957,10/05/2029,Ultrasonido,51,46,8980,MVZ. Eddie Hernández Vidal,5,2,4,5,Buena,No,Muy Satisfecho
1958,11/05/2029,Cirugías,39,47,8725,MVZ. Eddie Hernández Vidal,4,5,5,1,Buena,No,Muy Satisfecho
1959,12/05/2029,Vacunación,24,148,3212,MVZ. Eddie Hernández Vidal,4,2,4,4,Mala,No,Muy Satisfecho
1960,13/05/2029,Vacunación,31,65,6878,MVZ. Eddie Hernández Vidal,1,3,2,1,Buena,Sí,Algo satisfecho
1961,14/05/2029,Urgencias,20,86,4907,MVZ. Eddie Hernández Vidal,5,3,4,3,Buena,No,Muy Satisfecho
1962,15/05/2029,Vacunación,18,108,7166,MVZ. Eddie Hernández Vidal,2,2,3,5,Pesima,Sí,Satisfecho
1963,16/05/2029,Desparacitación,35,100,7158,MVZ. Eddie Hernández Vidal,2,4,3,4,Regular,No,Satisfecho
1964,17/05/2029,Consulta general,32,104,752,MVZ. Eddie Hernández Vidal,2,2,1,5,Regular,No,Satisfecho
1965,18/05/2029,Urgencias,20,129,9322,MVZ. Eddie Hernández Vidal,4,1,2,5,Mala,No,Satisfecho
1966,19/05/2029,Vacunación,24,118,1349,MVZ. Eddie Hernández Vidal,5,5,5,5,Buena,No,Extremadamente satisfecho
1967,20/05/2029,Vacunación,32,8,748,MVZ. Eddie Hernández Vidal,1,1,2,2,Regular,Sí,Algo satisfecho
