Cliente_ID,Fecha_Visita,Tipo_Servicio,Tiempo_Espera,Duración_Atención,Costo_Servicio,Personal_Atención,Calidad_Atención,Instalaciones,Comunicación,Facilidad_Pago,Experiencia_Cliente,Recomendaciones,Satisfaccion_cliente,Niveles
1725,26/11/2023,Estética,23,21,5230,MVZ. Eddie Hernández Vidal,4,1,4,4,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
1726,24/07/2023,Ultrasonido,32,26,5682,MVZ. Eddie Hernández Vidal,2,4,4,1,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
1727,24/05/2023,Vacunación,9,114,5518,MVZ. Eddie Hernández Vidal,1,2,2,1,Pésima,Sí,Algo satisfecho,Algo satisfecho
1728,02/05/2023,Ultrasonido,11,130,5207,MVZ. Eddie Hernández Vidal,1,5,4,1,Pésima,No,Satisfecho,Satisfecho
1729,26/08/2023,Vacunación,10,62,1595,MVZ. Eddie Hernández Vidal,4,3,2,2,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1730,09/11/2023,Estética,28,72,2369,MVZ. Eddie Hernández Vidal,2,1,2,3,Mala,Sí,Muy Satisfecho,Muy Satisfecho
1731,17/11/2023,Servicio a domicilio,37,19,3752,MVZ. Eddie Hernández Vidal,1,1,1,2,Buena,No,Insatisfecho,Insatisfecho
1732,13/07/2023,Servicio a domicilio,14,31,602,MVZ. Eddie Hernández Vidal,2,4,5,3,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
1733,23/01/2023,Servicio a domicilio,27,77,1060,MVZ. Eddie Hernández Vidal,5,5,1,4,Mala,No,Insatisfecho,Insatisfecho
1734,07/03/2023,Ultrasonido,14,121,412,MVZ. Eddie Hernández Vidal,5,4,5,1,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
1735,01/04/2023,Ultrasonido,8,27,2363,MVZ. Eddie Hernández Vidal,1,2,3,5,Buena,Sí,Muy Satisfecho,Muy Satisfecho
1736,29/07/2023,Cirugías,25,31,2572,MVZ. Eddie Hernández Vidal,2,4,5,1,Buena,No,Muy Satisfecho,Muy Satisfecho
1737,14/02/2023,Cirugías,14,37,4225,MVZ. Eddie Hernández Vidal,5,3,4,1,Buena,No,Insatisfecho,Insatisfecho
1738,23/09/2023,Urgencias,11,47,2943,MVZ. Eddie Hernández Vidal,4,2,4,1,Regular,No,Insatisfecho,Insatisfecho
1739,17/10/2023,Ultrasonido,29,150,1983,MVZ. Eddie Hernández Vidal,2,3,1,2,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1740,20/05/2023,Hospitalización,8,18,1574,MVZ. Eddie Hernández Vidal,5,2,3,4,Pésima,Sí,Algo satisfecho,Algo satisfecho
1741,19/05/2023,Desparasitación,14,145,841,MVZ. Eddie Hernández Vidal,3,5,1,1,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
1742,02/07/2023,Urgencias,29,81,5614,MVZ. Eddie Hernández Vidal,2,3,5,4,Pésima,Sí,Insatisfecho,Insatisfecho
1743,06/06/2023,Consulta general,29,132,5692,MVZ. Eddie Hernández Vidal,1,5,3,2,Buena,Sí,Satisfecho,Satisfecho
1744,14/12/2023,Urgencias,29,54,2719,MVZ. Eddie Hernández Vidal,3,3,1,2,Regular,No,Muy Satisfecho,Muy Satisfecho
1745,08/09/2023,Vacunación,40,129,5319,MVZ. Eddie Hernández Vidal,3,1,5,4,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1746,15/08/2023,Estética,6,138,3755,MVZ. Eddie Hernández Vidal,1,5,1,4,Mala,No,Satisfecho,Satisfecho
1747,17/04/2023,Estética,36,42,5687,MVZ. Eddie Hernández Vidal,3,5,2,1,Pésima,No,Algo satisfecho,Algo satisfecho
1748,07/02/2023,Estética,9,116,4728,MVZ. Eddie Hernández Vidal,3,2,2,3,Regular,No,Algo satisfecho,Algo satisfecho
1749,24/08/2023,Ultrasonido,28,60,737,MVZ. Eddie Hernández Vidal,5,4,1,5,Regular,No,Satisfecho,Satisfecho
1750,22/07/2023,Vacunación,33,90,4432,MVZ. Eddie Hernández Vidal,5,5,4,3,Buena,Sí,Muy Satisfecho,Muy Satisfecho
1751,20/12/2023,Vacunación,16,136,3483,MVZ. Eddie Hernández Vidal,4,2,4,5,Pésima,No,Satisfecho,Satisfecho
1752,21/03/2023,Urgencias,18,40,2678,MVZ. Eddie Hernández Vidal,3,4,1,3,Buena,No,Algo satisfecho,Algo satisfecho
1753,17/06/2023,Servicio a domicilio,35,116,5565,MVZ. Eddie Hernández Vidal,5,1,5,1,Regular,No,Algo satisfecho,Algo satisfecho
1754,24/05/2023,Servicio a domicilio,38,76,455,MVZ. Eddie Hernández Vidal,3,1,2,3,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1755,13/04/2023,Cirugías,33,20,1062,MVZ. Eddie Hernández Vidal,1,5,3,1,Buena,No,Insatisfecho,Insatisfecho
1756,27/11/2023,Cirugías,17,48,103,MVZ. Eddie Hernández Vidal,2,5,1,2,Pésima,Sí,Satisfecho,Satisfecho
1757,30/05/2023,Hospitalización,29,97,301,MVZ. Eddie Hernández Vidal,3,5,3,1,Regular,No,Satisfecho,Satisfecho
1758,27/10/2023,Estética,10,22,3876,MVZ. Eddie Hernández Vidal,3,2,5,5,Mala,No,Satisfecho,Satisfecho
1759,27/10/2023,Consulta general,29,131,5442,MVZ. Eddie Hernández Vidal,3,5,5,3,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1760,23/01/2023,Cirugías,20,15,2011,MVZ. Eddie Hernández Vidal,1,1,4,4,Regular,No,Algo satisfecho,Algo satisfecho
1761,03/08/2023,Desparasitación,6,45,1218,MVZ. Eddie Hernández Vidal,5,5,3,1,Pésima,Sí,Satisfecho,Satisfecho
1762,08/09/2023,Ultrasonido,39,72,791,MVZ. Eddie Hernández Vidal,4,3,5,1,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1763,09/11/2023,Servicio a domicilio,6,70,388,MVZ. Eddie Hernández Vidal,1,5,3,5,Pésima,Sí,Satisfecho,Satisfecho
1764,11/04/2023,Ultrasonido,15,136,2710,MVZ. Eddie Hernández Vidal,3,2,1,2,Mala,No,Insatisfecho,Insatisfecho
1765,29/07/2023,Vacunación,40,44,1271,MVZ. Eddie Hernández Vidal,4,3,1,4,Mala,No,Insatisfecho,Insatisfecho
1766,10/05/2023,Urgencias,9,147,5240,MVZ. Eddie Hernández Vidal,1,3,5,4,Pésima,Sí,Satisfecho,Satisfecho
1767,22/01/2023,Ultrasonido,25,71,3511,MVZ. Eddie Hernández Vidal,4,1,1,4,Mala,No,Satisfecho,Satisfecho
1768,18/12/2023,Servicio a domicilio,20,136,5519,MVZ. Eddie Hernández Vidal,1,3,2,3,Buena,No,Insatisfecho,Insatisfecho
1769,07/04/2023,Hospitalización,26,17,899,MVZ. Eddie Hernández Vidal,4,2,2,4,Mala,Sí,Insatisfecho,Insatisfecho
1770,20/04/2023,Cirugías,27,135,4985,MVZ. Eddie Hernández Vidal,5,4,2,5,Regular,Sí,Satisfecho,Satisfecho
1771,20/08/2023,Vacunación,12,22,3065,MVZ. Eddie Hernández Vidal,2,5,3,1,Buena,Sí,Satisfecho,Satisfecho
1772,29/06/2023,Consulta general,13,36,4346,MVZ. Eddie Hernández Vidal,5,1,5,4,Buena,Sí,Algo satisfecho,Algo satisfecho
1773,31/10/2023,Hospitalización,13,122,740,MVZ. Eddie Hernández Vidal,5,3,2,2,Pésima,No,Muy Satisfecho,Muy Satisfecho
1774,12/09/2023,Servicio a domicilio,22,128,2919,MVZ. Eddie Hernández Vidal,2,5,5,5,Mala,Sí,Insatisfecho,Insatisfecho
1775,30/12/2023,Ultrasonido,11,39,430,MVZ. Eddie Hernández Vidal,4,3,5,5,Regular,Sí,Satisfecho,Satisfecho
1776,23/09/2023,Cirugías,16,123,1261,MVZ. Eddie Hernández Vidal,3,3,2,1,Mala,Sí,Muy Satisfecho,Muy Satisfecho
1777,11/04/2023,Cirugías,35,55,1229,MVZ. Eddie Hernández Vidal,5,2,2,1,Pésima,No,Insatisfecho,Insatisfecho
1778,27/06/2023,Consulta general,9,22,3862,MVZ. Eddie Hernández Vidal,5,5,2,2,Pésima,Sí,Insatisfecho,Insatisfecho
1779,01/06/2023,Desparasitación,22,138,883,MVZ. Eddie Hernández Vidal,1,2,4,3,Mala,No,Insatisfecho,Insatisfecho
1780,02/12/2023,Ultrasonido,17,128,573,MVZ. Eddie Hernández Vidal,4,3,5,3,Mala,No,Muy Satisfecho,Muy Satisfecho
1781,08/02/2023,Urgencias,10,106,2963,MVZ. Eddie Hernández Vidal,4,1,1,2,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1782,22/06/2023,Urgencias,33,112,1532,MVZ. Eddie Hernández Vidal,4,3,3,4,Mala,No,Satisfecho,Satisfecho
1783,13/05/2023,Desparasitación,11,50,3246,MVZ. Eddie Hernández Vidal,2,3,4,3,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1784,19/06/2023,Vacunación,33,69,2186,MVZ. Eddie Hernández Vidal,1,3,4,4,Mala,Sí,Satisfecho,Satisfecho
1785,22/08/2023,Desparasitación,9,134,1061,MVZ. Eddie Hernández Vidal,3,5,1,2,Pésima,No,Satisfecho,Satisfecho
1786,04/10/2023,Vacunación,27,17,166,MVZ. Eddie Hernández Vidal,4,5,5,1,Pésima,No,Muy Satisfecho,Muy Satisfecho
1787,25/05/2023,Cirugías,28,95,3485,MVZ. Eddie Hernández Vidal,1,1,5,5,Mala,Sí,Satisfecho,Satisfecho
1788,28/02/2023,Consulta general,29,100,625,MVZ. Eddie Hernández Vidal,1,1,4,4,Regular,Sí,Algo satisfecho,Algo satisfecho
1789,03/06/2023,Cirugías,21,127,4691,MVZ. Eddie Hernández Vidal,4,2,5,5,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
1790,13/03/2023,Ultrasonido,38,93,2766,MVZ. Eddie Hernández Vidal,5,4,2,5,Pésima,Sí,Algo satisfecho,Algo satisfecho
1791,23/06/2023,Servicio a domicilio,23,78,4370,MVZ. Eddie Hernández Vidal,2,4,4,5,Pésima,Sí,Insatisfecho,Insatisfecho
1792,28/03/2023,Hospitalización,30,73,2730,MVZ. Eddie Hernández Vidal,3,4,4,5,Pésima,No,Satisfecho,Satisfecho
1793,07/07/2023,Estética,35,93,4912,MVZ. Eddie Hernández Vidal,1,3,4,3,Buena,No,Satisfecho,Satisfecho
1794,21/08/2023,Estética,8,50,3746,MVZ. Eddie Hernández Vidal,5,4,3,1,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
1795,25/11/2023,Cirugías,14,90,1403,MVZ. Eddie Hernández Vidal,4,4,4,3,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
1796,25/04/2023,Servicio a domicilio,21,42,4876,MVZ. Eddie Hernández Vidal,5,5,4,4,Buena,No,Insatisfecho,Insatisfecho
1797,08/10/2023,Estética,39,51,4746,MVZ. Eddie Hernández Vidal,3,2,4,3,Mala,Sí,Muy Satisfecho,Muy Satisfecho
1798,18/01/2023,Consulta general,15,131,1703,MVZ. Eddie Hernández Vidal,1,4,5,4,Buena,Sí,Satisfecho,Satisfecho
1799,09/11/2023,Consulta general,39,137,484,MVZ. Eddie Hernández Vidal,4,3,1,2,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1800,20/07/2023,Vacunación,29,52,5850,MVZ. Eddie Hernández Vidal,4,2,3,5,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
1801,23/01/2023,Servicio a domicilio,22,80,616,MVZ. Eddie Hernández Vidal,5,5,1,4,Pésima,No,Insatisfecho,Insatisfecho
1802,05/03/2023,Estética,30,29,1484,MVZ. Eddie Hernández Vidal,4,4,4,5,Regular,Sí,Insatisfecho,Insatisfecho
1803,16/03/2023,Vacunación,9,118,4124,MVZ. Eddie Hernández Vidal,2,4,4,2,Mala,Sí,Muy Satisfecho,Muy Satisfecho
1804,15/08/2023,Servicio a domicilio,25,72,5736,MVZ. Eddie Hernández Vidal,3,5,1,2,Regular,No,Satisfecho,Satisfecho
1805,29/04/2023,Ultrasonido,33,130,4350,MVZ. Eddie Hernández Vidal,5,1,4,1,Mala,No,Satisfecho,Satisfecho
1806,19/07/2023,Ultrasonido,40,77,2054,MVZ. Eddie Hernández Vidal,1,2,2,4,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
1807,05/06/2023,Consulta general,5,40,3622,MVZ. Eddie Hernández Vidal,3,1,3,1,Mala,No,Insatisfecho,Insatisfecho
1808,18/09/2023,Vacunación,38,33,697,MVZ. Eddie Hernández Vidal,5,3,4,1,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1809,25/02/2023,Desparasitación,22,106,1226,MVZ. Eddie Hernández Vidal,2,2,3,3,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1810,03/03/2023,Consulta general,9,118,3794,MVZ. Eddie Hernández Vidal,3,2,2,3,Mala,No,Algo satisfecho,Algo satisfecho
1811,13/12/2023,Ultrasonido,22,81,1687,MVZ. Eddie Hernández Vidal,3,2,3,5,Regular,No,Insatisfecho,Insatisfecho
1812,18/03/2023,Hospitalización,5,139,1383,MVZ. Eddie Hernández Vidal,1,1,4,5,Buena,Sí,Algo satisfecho,Algo satisfecho
1813,02/07/2023,Desparasitación,10,110,1570,MVZ. Eddie Hernández Vidal,2,3,1,3,Buena,Sí,Algo satisfecho,Algo satisfecho
1814,14/12/2023,Cirugías,29,85,4024,MVZ. Eddie Hernández Vidal,4,5,1,2,Pésima,No,Insatisfecho,Insatisfecho
1815,04/07/2023,Vacunación,31,149,4436,MVZ. Eddie Hernández Vidal,1,3,5,2,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1816,02/05/2023,Cirugías,26,104,547,MVZ. Eddie Hernández Vidal,1,4,5,3,Buena,Sí,Insatisfecho,Insatisfecho
1817,14/03/2023,Desparasitación,27,53,2216,MVZ. Eddie Hernández Vidal,5,1,3,2,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
1818,01/01/2023,Urgencias,16,101,796,MVZ. Eddie Hernández Vidal,1,5,4,5,Regular,No,Muy Satisfecho,Muy Satisfecho
1819,27/11/2023,Hospitalización,6,99,5726,MVZ. Eddie Hernández Vidal,2,5,3,3,Mala,Sí,Muy Satisfecho,Muy Satisfecho
1820,22/05/2023,Vacunación,24,48,3889,MVZ. Eddie Hernández Vidal,1,2,4,5,Buena,Sí,Algo satisfecho,Algo satisfecho
1821,25/01/2023,Hospitalización,35,134,4466,MVZ. Eddie Hernández Vidal,1,4,5,2,Regular,Sí,Insatisfecho,Insatisfecho
1822,02/07/2023,Urgencias,15,85,1262,MVZ. Eddie Hernández Vidal,3,1,5,2,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
1823,02/06/2023,Ultrasonido,23,140,5860,MVZ. Eddie Hernández Vidal,3,3,5,2,Pésima,No,Muy Satisfecho,Muy Satisfecho
1824,04/07/2023,Vacunación,38,76,2121,MVZ. Eddie Hernández Vidal,5,2,4,4,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1825,29/12/2023,Desparasitación,38,72,5523,MVZ. Eddie Hernández Vidal,5,3,4,3,Pésima,No,Satisfecho,Satisfecho
1826,24/07/2023,Urgencias,16,145,4846,MVZ. Eddie Hernández Vidal,1,1,2,2,Mala,Sí,Satisfecho,Satisfecho
1827,16/10/2023,Servicio a domicilio,21,59,1678,MVZ. Eddie Hernández Vidal,5,1,1,4,Pésima,Sí,Insatisfecho,Insatisfecho
1828,13/06/2023,Estética,28,132,515,MVZ. Eddie Hernández Vidal,1,3,2,1,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
1829,21/06/2023,Desparasitación,35,104,656,MVZ. Eddie Hernández Vidal,4,2,4,3,Buena,No,Muy Satisfecho,Muy Satisfecho
1830,14/09/2023,Servicio a domicilio,15,31,2802,MVZ. Eddie Hernández Vidal,5,2,4,1,Buena,Sí,Satisfecho,Satisfecho
1831,08/02/2023,Vacunación,14,44,3670,MVZ. Eddie Hernández Vidal,2,5,2,5,Pésima,Sí,Satisfecho,Satisfecho
1832,09/12/2023,Cirugías,27,132,844,MVZ. Eddie Hernández Vidal,2,3,5,2,Regular,Sí,Algo satisfecho,Algo satisfecho
1833,19/09/2023,Cirugías,8,134,3894,MVZ. Eddie Hernández Vidal,2,1,2,3,Pésima,Sí,Algo satisfecho,Algo satisfecho
1834,18/08/2023,Estética,40,144,4868,MVZ. Eddie Hernández Vidal,4,4,4,4,Pésima,No,Satisfecho,Satisfecho
1835,03/04/2023,Ultrasonido,37,113,1529,MVZ. Eddie Hernández Vidal,3,4,2,3,Mala,No,Satisfecho,Satisfecho
1836,19/01/2023,Estética,20,72,5605,MVZ. Eddie Hernández Vidal,3,4,5,3,Pésima,Sí,Satisfecho,Satisfecho
1837,30/03/2023,Hospitalización,22,134,3559,MVZ. Eddie Hernández Vidal,4,2,1,4,Regular,Sí,Algo satisfecho,Algo satisfecho
1838,23/11/2023,Ultrasonido,22,59,2759,MVZ. Eddie Hernández Vidal,5,5,2,2,Buena,No,Satisfecho,Satisfecho
1839,04/10/2023,Cirugías,10,119,5774,MVZ. Eddie Hernández Vidal,1,5,2,3,Regular,Sí,Algo satisfecho,Algo satisfecho
1840,10/12/2023,Cirugías,23,108,931,MVZ. Eddie Hernández Vidal,3,3,2,2,Buena,No,Insatisfecho,Insatisfecho
1841,10/08/2023,Vacunación,30,147,3847,MVZ. Eddie Hernández Vidal,3,1,5,5,Buena,No,Satisfecho,Satisfecho
1842,16/01/2023,Estética,34,43,1791,MVZ. Eddie Hernández Vidal,3,1,5,4,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1843,03/11/2023,Desparasitación,13,145,4400,MVZ. Eddie Hernández Vidal,4,4,1,1,Regular,No,Muy Satisfecho,Muy Satisfecho
1844,21/01/2023,Servicio a domicilio,21,43,4552,MVZ. Eddie Hernández Vidal,5,1,3,4,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1845,21/01/2023,Hospitalización,10,27,250,MVZ. Eddie Hernández Vidal,3,5,1,4,Buena,No,Insatisfecho,Insatisfecho
1846,12/08/2023,Servicio a domicilio,27,80,4416,MVZ. Eddie Hernández Vidal,3,4,4,5,Buena,No,Satisfecho,Satisfecho
1847,18/07/2023,Ultrasonido,20,149,2857,MVZ. Eddie Hernández Vidal,5,1,3,5,Pésima,No,Satisfecho,Satisfecho
1848,23/05/2023,Estética,5,103,469,MVZ. Eddie Hernández Vidal,1,5,2,5,Buena,Sí,Algo satisfecho,Algo satisfecho
1849,13/04/2023,Cirugías,7,91,3556,MVZ. Eddie Hernández Vidal,4,5,3,2,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1850,22/06/2023,Hospitalización,5,83,4347,MVZ. Eddie Hernández Vidal,5,4,1,1,Buena,Sí,Algo satisfecho,Algo satisfecho
1851,19/02/2023,Hospitalización,16,124,1201,MVZ. Eddie Hernández Vidal,1,4,2,1,Pésima,No,Muy Satisfecho,Muy Satisfecho
1852,28/10/2023,Ultrasonido,13,46,3310,MVZ. Eddie Hernández Vidal,3,2,4,1,Buena,Sí,Insatisfecho,Insatisfecho
1853,08/06/2023,Estética,33,69,4738,MVZ. Eddie Hernández Vidal,2,5,4,2,Buena,No,Insatisfecho,Insatisfecho
1854,28/05/2023,Ultrasonido,20,64,816,MVZ. Eddie Hernández Vidal,5,1,3,1,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
1855,13/11/2023,Cirugías,12,30,2037,MVZ. Eddie Hernández Vidal,4,5,3,1,Pésima,Sí,Satisfecho,Satisfecho
1856,28/12/2023,Hospitalización,26,150,5872,MVZ. Eddie Hernández Vidal,2,4,1,2,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
1857,27/12/2023,Urgencias,6,135,5185,MVZ. Eddie Hernández Vidal,2,2,2,2,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1858,15/04/2023,Ultrasonido,25,101,2312,MVZ. Eddie Hernández Vidal,3,1,1,1,Regular,No,Satisfecho,Satisfecho
1859,04/07/2023,Ultrasonido,9,135,1226,MVZ. Eddie Hernández Vidal,3,3,4,1,Mala,Sí,Algo satisfecho,Algo satisfecho
1860,21/03/2023,Desparasitación,11,60,4825,MVZ. Eddie Hernández Vidal,3,5,1,2,Mala,Sí,Muy Satisfecho,Muy Satisfecho
1861,02/10/2023,Estética,27,88,4493,MVZ. Eddie Hernández Vidal,1,4,1,3,Buena,No,Satisfecho,Satisfecho
1862,08/08/2023,Urgencias,23,106,2575,MVZ. Eddie Hernández Vidal,3,4,4,5,Regular,Sí,Insatisfecho,Insatisfecho
1863,05/08/2023,Hospitalización,16,72,2227,MVZ. Eddie Hernández Vidal,2,2,2,3,Pésima,No,Insatisfecho,Insatisfecho
1864,26/11/2023,Vacunación,5,122,5518,MVZ. Eddie Hernández Vidal,3,4,5,5,Regular,Sí,Algo satisfecho,Algo satisfecho
1865,03/05/2023,Servicio a domicilio,18,66,1234,MVZ. Eddie Hernández Vidal,3,1,2,1,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
1866,23/10/2023,Estética,27,146,1330,MVZ. Eddie Hernández Vidal,2,5,4,4,Buena,Sí,Muy Satisfecho,Muy Satisfecho
1867,04/04/2023,Hospitalización,30,69,1461,MVZ. Eddie Hernández Vidal,5,4,3,2,Buena,No,Muy Satisfecho,Muy Satisfecho
1868,17/04/2023,Estética,26,125,920,MVZ. Eddie Hernández Vidal,1,3,3,4,Regular,No,Insatisfecho,Insatisfecho
1869,15/06/2023,Desparasitación,14,115,3247,MVZ. Eddie Hernández Vidal,4,2,4,1,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1870,09/09/2023,Ultrasonido,22,121,1223,MVZ. Eddie Hernández Vidal,2,5,1,4,Buena,No,Algo satisfecho,Algo satisfecho
1871,27/07/2023,Desparasitación,35,135,3199,MVZ. Eddie Hernández Vidal,5,5,3,5,Regular,Sí,Satisfecho,Satisfecho
1872,01/04/2023,Urgencias,22,120,1875,MVZ. Eddie Hernández Vidal,2,3,3,4,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1873,13/01/2023,Vacunación,21,55,5028,MVZ. Eddie Hernández Vidal,1,3,1,5,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1874,24/10/2023,Servicio a domicilio,31,35,3289,MVZ. Eddie Hernández Vidal,1,3,3,4,Mala,No,Insatisfecho,Insatisfecho
1875,29/01/2023,Hospitalización,20,46,5994,MVZ. Eddie Hernández Vidal,2,2,4,1,Regular,No,Insatisfecho,Insatisfecho
1876,13/05/2023,Consulta general,39,102,1404,MVZ. Eddie Hernández Vidal,2,1,4,2,Buena,Sí,Insatisfecho,Insatisfecho
1877,20/07/2023,Cirugías,17,113,5675,MVZ. Eddie Hernández Vidal,4,1,2,4,Regular,No,Algo satisfecho,Algo satisfecho
1878,10/03/2023,Estética,33,51,1010,MVZ. Eddie Hernández Vidal,4,1,1,1,Regular,Sí,Satisfecho,Satisfecho
1879,10/10/2023,Cirugías,16,46,344,MVZ. Eddie Hernández Vidal,2,3,3,3,Buena,No,Insatisfecho,Insatisfecho
1880,25/03/2023,Consulta general,12,63,357,MVZ. Eddie Hernández Vidal,4,1,1,2,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1881,21/10/2023,Cirugías,16,15,3519,MVZ. Eddie Hernández Vidal,3,2,3,3,Mala,Sí,Muy Satisfecho,Muy Satisfecho
1882,09/07/2023,Hospitalización,8,27,1407,MVZ. Eddie Hernández Vidal,3,3,3,1,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
1883,22/03/2023,Hospitalización,9,52,5070,MVZ. Eddie Hernández Vidal,4,2,5,3,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
1884,18/09/2023,Ultrasonido,38,135,3651,MVZ. Eddie Hernández Vidal,1,1,5,1,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1885,14/10/2023,Servicio a domicilio,13,71,4075,MVZ. Eddie Hernández Vidal,2,3,5,5,Regular,Sí,Satisfecho,Satisfecho
1886,26/04/2023,Vacunación,28,56,3012,MVZ. Eddie Hernández Vidal,4,5,2,2,Pésima,No,Satisfecho,Satisfecho
1887,01/07/2023,Urgencias,20,43,3548,MVZ. Eddie Hernández Vidal,5,5,2,4,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1888,01/01/2023,Servicio a domicilio,34,102,663,MVZ. Eddie Hernández Vidal,2,1,3,2,Pésima,No,Satisfecho,Satisfecho
1889,04/09/2023,Servicio a domicilio,10,66,5450,MVZ. Eddie Hernández Vidal,2,5,3,4,Pésima,Sí,Satisfecho,Satisfecho
1890,23/07/2023,Servicio a domicilio,35,136,648,MVZ. Eddie Hernández Vidal,2,5,4,5,Pésima,No,Muy Satisfecho,Muy Satisfecho
1891,30/09/2023,Servicio a domicilio,8,25,2014,MVZ. Eddie Hernández Vidal,4,5,4,1,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1892,12/12/2023,Desparasitación,39,126,2350,MVZ. Eddie Hernández Vidal,2,5,3,1,Pésima,No,Algo satisfecho,Algo satisfecho
1893,14/08/2023,Consulta general,40,19,5512,MVZ. Eddie Hernández Vidal,3,1,3,2,Buena,No,Algo satisfecho,Algo satisfecho
1894,06/10/2023,Servicio a domicilio,23,42,5674,MVZ. Eddie Hernández Vidal,4,4,5,4,Mala,Sí,Insatisfecho,Insatisfecho
1895,20/07/2023,Vacunación,21,37,3676,MVZ. Eddie Hernández Vidal,1,2,2,1,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
1896,02/12/2023,Ultrasonido,39,89,5770,MVZ. Eddie Hernández Vidal,5,1,1,4,Regular,No,Algo satisfecho,Algo satisfecho
1897,05/06/2023,Estética,36,20,2564,MVZ. Eddie Hernández Vidal,1,5,1,4,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1898,16/04/2023,Consulta general,26,43,4800,MVZ. Eddie Hernández Vidal,3,5,3,1,Mala,No,Satisfecho,Satisfecho
1899,14/09/2023,Consulta general,34,75,4211,MVZ. Eddie Hernández Vidal,3,5,2,2,Regular,No,Muy Satisfecho,Muy Satisfecho
1900,18/04/2023,Consulta general,6,94,3743,MVZ. Eddie Hernández Vidal,2,2,4,3,Buena,Sí,Satisfecho,Satisfecho
1901,20/12/2023,Servicio a domicilio,13,44,485,MVZ. Eddie Hernández Vidal,2,1,1,5,Buena,No,Satisfecho,Satisfecho
1902,25/01/2023,Ultrasonido,11,100,4239,MVZ. Eddie Hernández Vidal,1,4,5,5,Regular,Sí,Satisfecho,Satisfecho
1903,02/04/2023,Consulta general,16,17,3938,MVZ. Eddie Hernández Vidal,5,3,5,5,Pésima,Sí,Satisfecho,Satisfecho
1904,18/06/2023,Consulta general,22,36,2483,MVZ. Eddie Hernández Vidal,5,3,3,3,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1905,22/10/2023,Servicio a domicilio,6,102,3401,MVZ. Eddie Hernández Vidal,3,3,2,4,Mala,Sí,Satisfecho,Satisfecho
1906,20/10/2023,Desparasitación,12,132,736,MVZ. Eddie Hernández Vidal,2,1,2,5,Buena,Sí,Insatisfecho,Insatisfecho
1907,17/11/2023,Desparasitación,15,47,2661,MVZ. Eddie Hernández Vidal,1,5,5,3,Pésima,No,Muy Satisfecho,Muy Satisfecho
1908,09/07/2023,Desparasitación,24,60,914,MVZ. Eddie Hernández Vidal,2,2,2,4,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1909,12/09/2023,Vacunación,15,91,1811,MVZ. Eddie Hernández Vidal,5,1,1,1,Mala,No,Muy Satisfecho,Muy Satisfecho
